id,title,date,labels,type
44955,بیانات در دیدار مردم آذربایجان شرقی,1398/11/29,اعتماد به نفس ملی؛ عمق راهبردی جمهوری اسلامی؛ بصیرت؛ استکبارستیزی؛ جامعه اسلامی؛ صهیونیسم بین‌‏الملل؛ افکار عمومی؛ هویت اسلامی؛ انقلابیگری؛ حضور مردم در صحنه؛ فتنه ۸۸؛ یأس دشمن؛ لحظه‌شناسی؛ غیرت ملی؛ ,baianat
44919,بیانات در دیدار مداحان اهل‌بیت علیهم‌السلام,1398/11/26,جنگ نرم؛ مهندسی فرهنگی؛ بصیرت؛ جامعه اسلامی؛ اعتماد به خدا؛ اخلاق اجتماعی؛ هنر مداحی؛ افزایش جمعیت؛ سبک زندگی؛ تعامل با دنیا؛ جوان مؤمن انقلابی؛ ,baianat
44852,بیانات در دیدار فرماندهان و کارکنان نیروی هوایی ارتش,1398/11/19,فتنه‌سازی؛ تحریم اقتصادی؛ افکار عمومی؛ اعتماد به خدا؛ وعده‌های الهی؛ اقتدار نظامی؛ اقتصاد بدون نفت؛ نصرت الهی؛ امنیت ملّی؛ ,baianat
44827,بیانات در دیدار اقشار مختلف مردم,1398/11/16,مردمسالاری دینی؛ اقتدار ملی؛ بصیرت؛ حضور مردم در صحنه؛ عزم ملی؛ نامزد اصلح؛ راه حل مسئله فلسطین؛ مقاومت اسلامی؛ مشارکت مردم؛ امنیت ملّی؛ منطقه غرب آسیا؛ ,baianat
44875,شرح حدیثی از امام صادق(ع)، درباره نماز شب,1398/11/14,,baianat
44695,خطبه‌های نماز جمعه تهران,1398/10/27,اختلاف‌افکنی؛ مذاکره با آمریکا؛ اقتدار ملی؛ بصیرت؛ فتنه‌سازی؛ استکبارستیزی؛ تروریسم بین‌المللی؛ تروریسم دولتی؛ منافع ملی؛ خط امام؛ انقلابیگری؛ پیشرفت علمی ایران؛ اقتصاد بدون نفت؛ حضور مردم در صحنه؛ نصرت الهی؛ احساس مسئولیت؛ سبک زندگی؛ تمدن‌سازی نوین اسلامی؛ مشارکت مردم؛ امنیت ملّی؛ دست قدرت الهی؛ منطقه غرب آسیا؛ تجربه برجام؛ معیت الهی؛ ,baianat
50291,بیانات در دیدار دست‌اندرکاران کنگره شهدای روحانی,1398/10/23,جهاد علمی؛ جهاد فرهنگی؛ جهاد سیاسی؛ احساس مسئولیت؛ شهدای روحانی؛ ,baianat
44668,بیانات در دیدار دست‌اندرکاران کنگره ۲۰۰۰ شهید استان بوشهر,1398/10/23,تفکر انقلابی؛ ,baianat
44628,بیانات در دیدار مردم قم,1398/10/18,اتحاد ملی و انسجام اسلامی؛ اختلاف‌افکنی؛ مذاکره با آمریکا؛ فتنه‌سازی؛ شبهه‏‌افکنی؛ اعتماد به خدا؛ انقلابیگری؛ نصرت الهی؛ عزم ملی؛ ارزش‌های انقلاب اسلامی؛ فتح الفتوح انقلاب اسلامی؛ اقتدار معنوی؛ منطقه غرب آسیا؛ جوان مؤمن انقلابی؛ زنجیره دشمنی امریکا با ایران؛ ,baianat
44574,بیانات در منزل سپهبد شهید حاج قاسم سلیمانی,1398/10/13,,baianat
44541,بیانات در دیدار جمعی از پرستاران سراسر کشور,1398/10/11,بصیرت؛ فتنه‌سازی؛ حماسه نهم دی؛ عزت ملی؛ منافع ملی؛ حضور مردم در صحنه؛ فتنه ۸۸؛ احساس مسئولیت؛ ,baianat
44749,شرح حدیثی درباره آخرین گفتگوهای پیامبر اعظم(ص) و حضرت فاطمه زهرا(س),1398/10/09,,baianat
44482,شرح حدیثی درباره سیره مردمی پیامبر اعظم(ص),1398/10/03,مردمی بودن مسئولان؛ ,baianat
44451,شرح حدیثی از پیامبر اعظم(ص) درباره مؤمنانی که مرتبه‌شان از صحابه بالاتر است,1398/10/01,,baianat
44521,بیانات در دیدار دست‌اندرکاران کنگره بزرگداشت مرحوم آیت‌الله سیدمحمد محقق داماد,1398/09/25,,baianat
44517,بیانات در دیدار دست‌اندرکاران کنگره تجلیل از رزمندگان و ایثارگران خمینی‌شهر,1398/09/25,,baianat
44457,بیانات در دیدار دست‌اندرکاران کنگره ملی ۱۵۰۰ شهید استان هرمزگان,1398/09/25,الگوسازی؛ ,baianat
44414,شرح حدیثی از پیامبر اعظم(ص) در ابتدای درس خارج فقه درباره فرصت زندگی,1398/09/24,سبک زندگی؛ ,baianat
44293,بیانات در ابتدای جلسه درس خارج فقه درباره ثبت‌نام افراد در انتخابات مجلس,1398/09/10,,baianat
44267,بیانات در دیدار بسیجیان,1398/09/06,جنگ نرم؛ استعمار نو؛ اقتدار ملی؛ نظام سلطه؛ ابتکارات جمهوری اسلامی؛ صهیونیسم بین‌‏الملل؛ افکار عمومی؛ اسلام ناب محمدی؛ شجره‌ طیبه‌ انقلاب‌ اسلامی؛ الگوسازی؛ نصرت الهی؛ نهضت خدمت‌رسانی؛ تمدن‌سازی نوین اسلامی؛ مقاومت اسلامی؛ تفکر بسیجی؛ نفوذ دشمن؛ جبهه مقاومت؛ ,baianat
44105,بیانات در دیدار جمعی از تولیدکنندگان، کارآفرینان و فعالان اقتصادی,1398/08/28,اصل ۴۴ قانون اساسی؛ حمایت از تولید ملی؛ افکار عمومی؛ ارتباط صنعت و دانشگاه؛ اقتصاد مقاومتی؛ اقتصاد بدون نفت؛ افزایش جمعیت؛ ,baianat
44018,بیانات رهبر انقلاب درباره مسائل پیش‌آمده پس از اجرای طرح مدیریت مصرف سوخت,1398/08/26,بصیرت؛ ,baianat
44016,بیانات در دیدار مسئولان نظام و میهمانان کنفرانس وحدت اسلامى‌,1398/08/24,اتحاد ملی و انسجام اسلامی؛ اختلاف‌افکنی؛ اقتدار همه جانبه؛ اقتدار ملی؛ نظام سلطه؛ استکبارستیزی؛ صهیونیسم بین‌‏الملل؛ کالای داخلی؛ استقلال اقتصادی؛ تمدن اسلامی؛ عزم ملی؛ حقوق بشر؛ تمدن‌سازی نوین اسلامی؛ اختلال دستگاه محاسباتی؛ نابودی رژیم صهیونیستی؛ استقلال فرهنگی؛ نفوذ دشمن؛ پیروزی نهایی؛ وحدت شیعه و سنی؛ هفته وحدت؛ ,baianat
43896,بیانات در دیدار دانش‌آموزان و دانشجویان,1398/08/12,مذاکره با آمریکا؛ حمایت از تولید ملی؛ منافع ملی؛ احساس مسئولیت؛ افزایش جمعیت؛ مقاومت اسلامی؛ ظرفیت درون‌زا؛ نفوذ دشمن؛ اعتماد به دشمن؛ غرب وحشی؛ ,baianat
43866,بیانات در مراسم دانش‌آموختگی دانشجویان دانشگاه‌های افسری ارتش,1398/08/08,بصیرت؛ وعده‌های الهی؛ احساس مسئولیت؛ حقوق بشر؛ اختلال دستگاه محاسباتی؛ امنیت ملّی؛ منطقه غرب آسیا؛ جبهه مقاومت؛ مراسم دانش آموختگی دانشجویان افسری ارتش؛ ,baianat
43795,بیانات در پایان مراسم عزاداری اربعین حسینی,1398/07/27,اربعین حسینی؛ اصلاح عالم؛ اقامه حق؛ شناخت حق؛ جبهه حق و باطل؛ جوانان ایران اسلامی؛ اصلاح کشور؛ عزاداری هیئتهای دانشجویی در اربعین؛ ,baianat
43783,بیانات در عیادت از حضرت آیت‌الله مکارم‌شیرازی,1398/07/22,عیادت از بیمار؛ آیت‌الله مکارم‌ شیرازی؛ ,baianat
43767,بیانات در مراسم دانش‌آموختگی دانشجویان دانشگاه امام‌حسین(ع),1398/07/21,اقتدار همه جانبه؛ بصیرت؛ استکبارستیزی؛ حضرت امام سجاد (علیه‌السلام)؛ حضرت زینب (سلام الله علیها)؛ سپاه پاسداران انقلاب اسلامی؛ اربعین حسینی؛ آمادگی برابر دشمن؛ برخورد با ظالم؛ فرماندهان سپاه پاسداران؛ نصرت الهی؛ مقاومت اسلامی؛ تاثیرات حادثه عاشورا؛ استحکام قدرت انقلاب؛ حضور جوانان در صحنه انقلاب؛ خیانت پهلوی‌ها؛ وابستگی سلسله پهلوی به مستکبرین؛ ارتش دوران پهلوی؛ دانشگاه امام حسین علیه السلام؛ سپاه پاسداران انقلاب اسلامی؛ سلطه امریکا بر ایران پهلوی؛ مقایسه عملکرد نظام اسلامی و رژیم پهلوی؛ جوان مؤمن انقلابی؛ دانشجویان و فارغ‌التحصیلان نظامی؛ خصوصیّات رژیم پهلوی؛ حماسه راهپیمایی اربعین؛ جبهه مقاومت؛ حسین سلامی؛ توانمندی دفاعی کشور؛ مراسم دانش آموختگی دانشگاه امام حسین علیه السلام؛ قدرت نرم؛ معیت الهی؛ الحسین یجمعنا؛ ,baianat
43719,بیانات در دیدار نخبگان و استعدادهای برتر علمی,1398/07/17,الگوی پیشرفت اسلامی ایرانی؛ نقشه‏ جامع علمی؛ تحریم اقتصادی؛ تولید علم؛ صهیونیسم بین‌‏الملل؛ دیپلماسی عمومی؛ دستاوردهای انقلاب اسلامی؛ لیبرال دموکراسی؛ پیشرفت علمی ایران؛ نصرت الهی؛ اقتصاد دانش‌بنیان؛ منطقه غرب آسیا؛ تفکر انقلابی؛ علم نافع؛ جبهه مقاومت؛ دیدار نخبگان و برگزیدگان علمی؛ معیت الهی؛ ,baianat
47191,گزیده‌ای از بیانات در دیدار جمعی از نویسندگان ادبیات مقاومت,1398/07/11,,baianat
43632,بیانات در دیدار مجمع عالی فرماندهان سپاه,1398/07/10,دشمن‌شناسی؛ رویشها و ریزشهای انقلاب اسلامی؛ عمق راهبردی جمهوری اسلامی؛ نظام سلطه؛ اشرافی‌گری مسئولان؛ تحریم اقتصادی؛ حمایت از تولید ملی؛ انس با قرآن؛ انقلابیگری؛ اقتصاد مقاومتی؛ وعده‌های الهی؛ اقتصاد بدون نفت؛ نهضت خدمت‌رسانی؛ منطقه غرب آسیا؛ جبهه مقاومت؛ مردمی بودن مسئولان؛ پیروزی نهایی؛ ,baianat
44429,بیانات در دیدار دست‌اندرکاران کنگره ملی بزرگداشت مرحوم آیت‌الله هادی تألهی,1398/07/08,,baianat
43626,بیانات در دیدار دست‌اندرکاران کنگره ملی ۶۲۰۰ شهید استان مرکزی,1398/07/08,,baianat
43591,گزیده‌ای از بیانات در دیدار اعضای مجلس خبرگان رهبری,1398/07/04,مذاکره با آمریکا؛ مفاسد اقتصادی؛ اقتدار ملی؛ عزت ملی؛ افکار عمومی؛ منافع ملی؛ انقلابیگری؛ وعده‌های الهی؛ بحران غرب؛ احساس مسئولیت؛ افول آمریکا؛ اختلال دستگاه محاسباتی؛ تعامل با دنیا؛ جوان مؤمن انقلابی؛ اعتماد به دشمن؛ ,baianat
43645,شرح حدیثی از امام صادق(ع)، درباره زیارت امام حسین(ع),1398/07/01,,baianat
43490,بیانات در دیدار جمعی از موکب‌داران عراقی,1398/06/27,عزت امت اسلامی؛ تمدن اسلامی؛ نصرت الهی؛ تمدن‌سازی نوین اسلامی؛ منطقه غرب آسیا؛ جریان تکفیری؛ ,baianat
43473,بیانات در ابتدای درس خارج فقه,1398/06/26,مذاکره با آمریکا؛ بصیرت؛ تحریم اقتصادی؛ نظام سرمایه‌داری غرب؛ عزم ملی؛ حرف نو جمهوری اسلامی؛ تعامل با دنیا؛ ,baianat
43565,گزیده‌ای از بیانات در منزل شهید سیدرضا کیش‌بافان,1398/06/11,,baianat
43564,گزیده‌ای از بیانات در دیدار جمعی از جوانان فعال در عرصه فرهنگی,1398/06/08,جامعه اسلامی؛ دولت اسلامی؛ ,baianat
43319,گزیده‌ای از بیانات در دیدار رئیس‌جمهور و اعضای هیئت دولت,1398/05/30,تهاجم فرهنگی؛ عدالت اجتماعی؛ اقتصاد نفتی؛ تحریم اقتصادی؛ حمایت از تولید ملی؛ مسکن؛ جهاد اقتصادی؛ اقتصاد مقاومتی؛ اقتصاد بدون نفت؛ اصلی ـ فرعی کردن امور؛ جنگ اقتصادی؛ جنگ فرهنگی؛ هیئت دولت؛ رئیس جمهور؛ نفوذ دشمن؛ دیدار هیأت دولت؛ ولنگاری فرهنگی؛ دولت دوازدهم؛ چهل سالگی انقلاب اسلامی؛ مدیریت اقتصاد کشور؛ ,baianat
